L1,L2,L3,ID,Function,EC,Gene
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24168,Armadillo repeat-containing protein 12,,ARMC12
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24169,Thyroid adenoma-associated protein,,"THADA, ARMC13"
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24848,Interferon-induced protein with tetratricopeptide repeats 2,,IFIT2
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24849,Interferon-induced protein with tetratricopeptide repeats 3,,IFIT3
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24924,Receptor-associated protein of the synapse,,RAPSN
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24044,RANBP2-like and GRIP domain-containing protein,,RGPD
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24929,Tetratricopeptide repeat protein 6,,TTC6
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24930,Tetratricopeptide repeat protein 9,,TTC9
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24933,Tetratricopeptide repeat protein 22,,TTC22
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24935,Tetratricopeptide repeat protein 27,,TTC27
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24946,Tetratricopeptide repeat protein 32,,TTC32
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24947,Tetratricopeptide repeat protein 34,,TTC34
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24942,Tetratricopeptide repeat protein 38,,TTC38
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24943,Tetratricopeptide repeat protein 39,,TTC39
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24944,Tetratricopeptide repeat protein 41,,TTC41
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24979,Protein boule-like,,BOLL
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24980,Deleted in azoospermia protein,,DAZ
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24981,Dead end 1,,DND1
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24982,Ecto-NOX disulfide-thiol exchanger,,ENOX
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K17392,Insulin-like growth factor 2 mRNA-binding protein 2,,IGF2BP2
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24990,"RNA-binding motif, single-stranded-interacting protein",,RBMS
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24991,Methenyltetrahydrofolate synthase domain-containing protein,,MTHFSD
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24994,RNA-binding Raly-like protein,,RALYL
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K25000,Ribonucleoprotein PTB-binding 2,,RAVER2
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K25078,RNA-binding protein 33,,RBM33
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K25079,RNA-binding protein 42,,RBM42
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K25080,RNA-binding protein 44,,RBM44
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K25081,RNA-binding protein 45,,RBM45
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K25082,RNA-binding protein 46,,RBM46
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K25083,RNA-binding protein 47,,RBM47
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K25095,"SRA stem-loop-interacting RNA-binding protein, mitochondrial",,SLIRP
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K25093,SAFB-like transcription modulator,,SLTM
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24834,Glioma pathogenesis-related protein 1,,GLIPR1
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24835,Glioma pathogenesis-related protein 2,,GLIPR2
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24836,Peptidase inhibitor 15,,"PI15, CRISP8"
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24243,Cysteine-rich secretory protein LCCL domain-containing,,CRISPLD
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24837,IQ and AAA domain-containing protein,,"IQCA, DRC11"
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24839,IQ domain-containing protein D,,"IQCD, DRC10"
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24840,IQ domain-containing protein F,,IQCF
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24841,IQ domain-containing protein G,,"IQCG, DRC9"
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24842,IQ domain-containing protein H,,IQCH
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24832,IQ domain-containing protein J,,IQCJ
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24838,IQ and ubiquitin-like domain-containing protein,,IQUB
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K23728,Dynein regulatory complex subunit 2,,"CCDC65, DRC2"
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K23729,Coiled-coil domain-containing protein 39,,CCDC39
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K23730,Coiled-coil domain-containing protein 40,,CCDC40
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K23731,Coiled-coil domain-containing protein 103,,CCDC103
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K23732,Coiled-coil domain-containing protein 63/114,,CCDC63_114
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K23733,Coiled-coil domain-containing protein 151,,CCDC151
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K23930,Protein FAM83,,FAM83
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24828,Lebercilin,,LCA5
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24822,Lipoxygenase homology domain-containing protein 1,,LOXHD1
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24127,Melanoma-associated antigen,,MAGE
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24829,Major intrinsically disordered Notch2-binding receptor 1,,MINAR1
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24830,Major intrinsically disordered Notch2-binding receptor 2,,MINAR2
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24833,Schwannomin-interacting protein 1,,SCHP1
Brite Hierarchies,Protein families: signaling and cellular processes,Domain-containing proteins not elsewhere classified [BR:ko04990],K24831,Zonadhesin,,ZAN
Brite Hierarchies,Viral protein families,Viral proteins [BR:ko03200],K23128,HBV large envelope protein,,S
Brite Hierarchies,Viral protein families,Viral proteins [BR:ko03200],K23129,HBV capsid protein,,C
Brite Hierarchies,Viral protein families,Viral proteins [BR:ko03200],K21854,HBV protein X,,X
Brite Hierarchies,Viral protein families,Viral proteins [BR:ko03200],K21037,Hepadnavirus DNA polymerase / reverse transcriptase / ribonuclease H,2.7.7.7 2.7.7.49 3.1.26.4,P
Brite Hierarchies,Viral protein families,Viral proteins [BR:ko03200],K23017,HTLV-1 gag polyprotein,,gag
Brite Hierarchies,Viral protein families,Viral proteins [BR:ko03200],K23454,HTLV-1 gag-pro-pol polyprotein,2.7.7.7 2.7.7.49 3.1.26.4,gag-pro-pol
Brite Hierarchies,Viral protein families,Viral proteins [BR:ko03200],K25051,HTLV-1 matrix protein,,MA
Brite Hierarchies,Viral protein families,Viral proteins [BR:ko03200],K25052,HTLV-1 capsid protein,,CA
Brite Hierarchies,Viral protein families,Viral proteins [BR:ko03200],K25053,HTLV-1 nucleocapsid protein,,NC
Brite Hierarchies,Viral protein families,Viral proteins [BR:ko03200],K25054,HTLV-1 protease,3.4.23.-,PR
Brite Hierarchies,Viral protein families,Viral proteins [BR:ko03200],K25055,HTLV-1 reverse transcriptase / ribonuclease H,2.7.7.49 2.7.7.7 3.1.26.4,RT
Brite Hierarchies,Viral protein families,Viral proteins [BR:ko03200],K25056,HTLV-1 integrase,,IN
Brite Hierarchies,Viral protein families,Viral proteins [BR:ko03200],K19259,HTLV envelope glycoprotein gp62,,env
