"","gtdb_f","f_spor","ID","GTDB_tax"
"154","Acutalibacteraceae",FALSE,"Ma_2019_SRR341667_NODE_493_length_37317_cov_32.581450","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"155","Acutalibacteraceae",FALSE,"Norman_162_NODE_48_length_7861_cov_15.405714","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"156","Acutalibacteraceae",FALSE,"Shkoporov_2019_SRR9161602_NODE_64_length_5709_cov_14.082066","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"157","Acutalibacteraceae",FALSE,"Ma_2019_SRR413598_NODE_4426_length_6803_cov_1.756965","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"158","Acutalibacteraceae",FALSE,"Ma_2019_SRR413658_NODE_2259_length_6067_cov_2.021790","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"159","Acutalibacteraceae",FALSE,"Ma_2019_SRR413771_NODE_1608_length_17853_cov_3.264299","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"160","Acutalibacteraceae",FALSE,"Han_2018_ERR1398182_NODE_2930_length_7332_cov_29.795383","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"161","Acutalibacteraceae",FALSE,"Kang_0065_ST002_N_NODE_11_length_53648_cov_61.776351","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"162","Acutalibacteraceae",FALSE,"Han_2018_ERR1398172_NODE_4879_length_5404_cov_3.697514","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"163","Acutalibacteraceae",FALSE,"Ma_2019_SRR341721_NODE_509_length_26070_cov_5.836902","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"164","Acutalibacteraceae",FALSE,"Ma_2019_SRR413714_NODE_795_length_34802_cov_5.256137","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"165","Acutalibacteraceae",FALSE,"Han_2018_ERR1398174_NODE_3555_length_8429_cov_4.751732","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"166","Acutalibacteraceae",FALSE,"Han_2018_ERR1398227_NODE_1669_length_8030_cov_14.605141","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"167","Acutalibacteraceae",FALSE,"Kang_0035_ST003_A_NODE_19_length_46694_cov_23.656596","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"168","Acutalibacteraceae",FALSE,"Moreno-Gallego_2019_ERR2867975_NODE_129_length_5809_cov_10.095586","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"169","Acutalibacteraceae",FALSE,"Zuo_2018_SRR5677777_NODE_24_length_24722_cov_12.882150","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"170","Acutalibacteraceae",FALSE,"Han_2018_ERR1398112_NODE_205_length_42631_cov_10.005754","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"171","Acutalibacteraceae",FALSE,"Rampelli_HCO_61_NODE_1103_length_10139_cov_2.441095","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"172","Acutalibacteraceae",FALSE,"Ma_2019_SRR413581_NODE_2165_length_9592_cov_2.169970","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"173","Acutalibacteraceae",FALSE,"Moreno-Gallego_2019_ERR2867975_NODE_140_length_5480_cov_10.278341","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"174","Acutalibacteraceae",FALSE,"Monaco_MBA1029_NODE_1_length_57489_cov_108.146742","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"175","Acutalibacteraceae",FALSE,"Rampelli_SM_29_NODE_210_length_37566_cov_26.899736","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"176","Acutalibacteraceae",FALSE,"Han_2018_ERR1398168_NODE_3906_length_7690_cov_17.240079","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"177","Acutalibacteraceae",FALSE,"Shkoporov_2018_SRR6128067_NODE_63_length_37500_cov_16.223528","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"178","Acutalibacteraceae",FALSE,"Moreno-Gallego_2019_ERR2867975_NODE_147_length_5311_cov_8.595700","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"179","Acutalibacteraceae",FALSE,"Rampelli_HCO_07_NODE_657_length_10746_cov_3.479282","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"180","Acutalibacteraceae",FALSE,"Minot_Diet_SRR5088940_NODE_49_length_44921_cov_18.528997","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"181","Acutalibacteraceae",FALSE,"Shkoporov_2019_SRR9161576_NODE_147_length_7621_cov_5.748612","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"182","Acutalibacteraceae",FALSE,"Han_2018_ERR1398179_NODE_4578_length_5602_cov_29.721651","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"183","Acutalibacteraceae",FALSE,"Ma_2019_SRR413646_NODE_3198_length_5216_cov_2.565394","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"184","Acutalibacteraceae",FALSE,"Moreno-Gallego_2019_ERR2867975_NODE_71_length_7660_cov_15.402498","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"185","Acutalibacteraceae",FALSE,"Ma_2019_SRR413579_NODE_1492_length_13172_cov_2.065030","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"186","Acutalibacteraceae",FALSE,"Chehoud_control_2_NODE_52_length_11083_cov_6.893090","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"187","Acutalibacteraceae",FALSE,"Han_2018_ERR1398250_NODE_2336_length_5814_cov_5.561209","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"188","Acutalibacteraceae",FALSE,"Ma_2019_SRR413658_NODE_2202_length_6234_cov_1.834116","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"189","Acutalibacteraceae",FALSE,"Minot_healthy_male_NODE_3872_length_8669_cov_7.835849","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"190","Acutalibacteraceae",FALSE,"Ma_2019_SRR413576_NODE_1480_length_8841_cov_2.502618","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"191","Acutalibacteraceae",FALSE,"Han_2018_ERR1398263_NODE_3883_length_6951_cov_5.110934","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"192","Acutalibacteraceae",FALSE,"Ma_2019_SRR341667_NODE_7_length_228616_cov_19.121657","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"193","Acutalibacteraceae",FALSE,"Ma_2019_SRR413742_NODE_4753_length_5332_cov_2.276672","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"194","Acutalibacteraceae",FALSE,"Rampelli_HCO_64_NODE_339_length_17729_cov_3.663970","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"195","Acutalibacteraceae",FALSE,"Moreno-Gallego_2019_ERR2868017_NODE_176_length_5756_cov_6.954394","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"196","Acutalibacteraceae",FALSE,"Rampelli_SM_40_NODE_2396_length_8747_cov_19.026576","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"197","Acutalibacteraceae",FALSE,"Ma_2019_SRR413754_NODE_5630_length_6140_cov_2.056039","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"198","Acutalibacteraceae",FALSE,"Ma_2019_SRR341633_NODE_257_length_58380_cov_5.450441","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"199","Acutalibacteraceae",FALSE,"Ma_2019_SRR413658_NODE_2028_length_6936_cov_2.356634","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"200","Acutalibacteraceae",FALSE,"Han_2018_ERR1398168_NODE_1954_length_12993_cov_28.873319","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"201","Acutalibacteraceae",FALSE,"Ma_2019_SRR413584_NODE_1176_length_21878_cov_4.114100","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"202","Acutalibacteraceae",FALSE,"Han_2018_ERR1398214_NODE_5246_length_5694_cov_6.938819","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"203","Acutalibacteraceae",FALSE,"Ma_2019_SRR413723_NODE_185_length_63844_cov_9.120554","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"204","Acutalibacteraceae",FALSE,"Minot_healthy_male_NODE_4055_length_8404_cov_5.375255","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"205","Acutalibacteraceae",FALSE,"Han_2018_ERR1398126_NODE_1284_length_15464_cov_3.819456","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"206","Acutalibacteraceae",FALSE,"SRR7892460_NODE_139_length_5147_cov_77.942262","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"207","Acutalibacteraceae",FALSE,"Ma_2019_SRR413663_NODE_1531_length_19700_cov_23.940443","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"208","Acutalibacteraceae",FALSE,"Ma_2019_SRR413584_NODE_940_length_26178_cov_4.408491","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"209","Acutalibacteraceae",FALSE,"Ma_2019_SRR413762_NODE_6289_length_6151_cov_1.421424","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"210","Acutalibacteraceae",FALSE,"Moreno-Gallego_2019_ERR2868017_NODE_174_length_5842_cov_9.024365","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"211","Acutalibacteraceae",FALSE,"Moreno-Gallego_2019_ERR2868017_NODE_196_length_5357_cov_15.325915","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"212","Acutalibacteraceae",FALSE,"Ma_2019_SRR413771_NODE_2337_length_12520_cov_3.031448","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"213","Acutalibacteraceae",FALSE,"Ma_2019_SRR341595_NODE_2779_length_5932_cov_1.411945","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"214","Acutalibacteraceae",FALSE,"Ma_2019_SRR341716_NODE_2737_length_5834_cov_2.167676","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"215","Acutalibacteraceae",FALSE,"Rampelli_SM_23_NODE_2160_length_5761_cov_2.820365","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"216","Acutalibacteraceae",FALSE,"Ma_2019_SRR413632_NODE_410_length_35070_cov_3.181408","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"217","Acutalibacteraceae",FALSE,"Draper_2018_SRR6914108_NODE_21_length_10301_cov_2010.356529","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"218","Acutalibacteraceae",FALSE,"Ma_2019_SRR413650_NODE_4269_length_5190_cov_2.226290","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"219","Acutalibacteraceae",FALSE,"Ma_2019_SRR341709_NODE_2738_length_9226_cov_3.503326","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"220","Acutalibacteraceae",FALSE,"Ma_2019_SRR413664_NODE_217_length_52809_cov_14.222031","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"221","Acutalibacteraceae",FALSE,"Ma_2019_SRR341639_NODE_2462_length_6506_cov_1.510929","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"222","Acutalibacteraceae",FALSE,"Han_2018_ERR1398218_NODE_1642_length_19159_cov_8.839091","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"223","Acutalibacteraceae",FALSE,"Ma_2019_SRR413636_NODE_261_length_34710_cov_6.201183","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"224","Acutalibacteraceae",FALSE,"Han_2018_ERR1398113_NODE_2366_length_6208_cov_7.522834","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"225","Acutalibacteraceae",FALSE,"Moreno-Gallego_2019_ERR2868017_NODE_205_length_5035_cov_8.082530","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"226","Acutalibacteraceae",FALSE,"Han_2018_ERR1398261_NODE_3250_length_5682_cov_3.323974","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"227","Acutalibacteraceae",FALSE,"Ma_2019_SRR413623_NODE_4657_length_7972_cov_2.566629","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"228","Acutalibacteraceae",FALSE,"Rampelli_SM_11_NODE_1576_length_10582_cov_2.865204","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"229","Acutalibacteraceae",FALSE,"Shkoporov_2019_SRR9161502_NODE_3443_length_9865_cov_12.294597","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"230","Acutalibacteraceae",FALSE,"Manrique_Person1_NODE_91_length_42784_cov_18.286691","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"231","Acutalibacteraceae",FALSE,"Ma_2019_SRR413707_NODE_662_length_27162_cov_3.955325","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"232","Acutalibacteraceae",FALSE,"Ma_2019_SRR413723_NODE_515_length_30706_cov_9.614694","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"233","Acutalibacteraceae",FALSE,"Shkoporov_2019_SRR9161543_NODE_1_length_100053_cov_9.788536","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"234","Acutalibacteraceae",FALSE,"Ma_2019_SRR413582_NODE_1187_length_12949_cov_8.869940","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"235","Acutalibacteraceae",FALSE,"Moreno-Gallego_2019_ERR2868017_NODE_179_length_5734_cov_20.044374","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"236","Acutalibacteraceae",FALSE,"Ma_2019_SRR341687_NODE_4018_length_5978_cov_4.285328","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"237","Acutalibacteraceae",FALSE,"Broecker_Sample_ID29-1192-4_NODE_522_length_14236_cov_4.115577","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"238","Acutalibacteraceae",FALSE,"Nadia_combined_trimmed_NODE_2662_length_5744_cov_17.447706","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"239","Acutalibacteraceae",FALSE,"Han_2018_ERR1398252_NODE_480_length_39654_cov_25.524584","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"240","Acutalibacteraceae",FALSE,"Minot_Diet_SRR5088940_NODE_98_length_35046_cov_20.747621","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"241","Acutalibacteraceae",FALSE,"Han_2018_ERR1398098_NODE_1631_length_13789_cov_9.541430","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"242","Acutalibacteraceae",FALSE,"Moreno-Gallego_2019_ERR2868017_NODE_199_length_5177_cov_6.138227","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"243","Acutalibacteraceae",FALSE,"Kang_0021_ST001_A_NODE_683_length_5217_cov_3.800465","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"244","Acutalibacteraceae",FALSE,"Ma_2019_SRR413612_NODE_347_length_45969_cov_2.920242","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"245","Acutalibacteraceae",FALSE,"Han_2018_ERR1398168_NODE_3984_length_7565_cov_8.871771","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"246","Acutalibacteraceae",FALSE,"Ma_2019_SRR413676_NODE_698_length_31890_cov_5.012910","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"247","Acutalibacteraceae",FALSE,"Ma_2019_SRR413677_NODE_507_length_49489_cov_3.395214","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"248","Acutalibacteraceae",FALSE,"Han_2018_ERR1398214_NODE_4811_length_6100_cov_5.091481","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"249","Acutalibacteraceae",FALSE,"Ma_2019_SRR341639_NODE_2182_length_7386_cov_1.733188","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"250","Acutalibacteraceae",FALSE,"Ma_2019_SRR413600_NODE_2369_length_7267_cov_2.071963","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"251","Acutalibacteraceae",FALSE,"Norman_71_NODE_106_length_5574_cov_9.746874","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"252","Acutalibacteraceae",FALSE,"Ma_2019_SRR413646_NODE_2256_length_7485_cov_5.167295","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"253","Acutalibacteraceae",FALSE,"Ma_2019_SRR341617_NODE_330_length_25285_cov_5.173722","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"254","Acutalibacteraceae",FALSE,"Moreno-Gallego_2019_ERR2868017_NODE_171_length_5880_cov_9.573906","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"255","Acutalibacteraceae",FALSE,"Ma_2019_SRR341686_NODE_2466_length_6229_cov_2.120343","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"256","Acutalibacteraceae",FALSE,"Ma_2019_SRR341617_NODE_251_length_32026_cov_3.090426","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"257","Acutalibacteraceae",FALSE,"Ma_2019_SRR413737_NODE_49_length_90876_cov_19.149932","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"258","Acutalibacteraceae",FALSE,"Ma_2019_SRR413598_NODE_3571_length_8239_cov_2.551442","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"259","Acutalibacteraceae",FALSE,"Ma_2019_SRR413748_NODE_4154_length_7485_cov_2.528129","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"260","Acutalibacteraceae",FALSE,"Ma_2019_SRR413635_NODE_776_length_30234_cov_3.084628","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"261","Acutalibacteraceae",FALSE,"Moreno-Gallego_2019_ERR2868017_NODE_186_length_5572_cov_9.959398","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"262","Acutalibacteraceae",FALSE,"Moreno-Gallego_2019_ERR2868017_NODE_108_length_7476_cov_9.588869","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"263","Acutalibacteraceae",FALSE,"Kang_0065_ST002_N_NODE_369_length_9987_cov_16.243858","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"264","Acutalibacteraceae",FALSE,"Moreno-Gallego_2019_ERR2868017_NODE_175_length_5789_cov_6.275201","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"265","Acutalibacteraceae",FALSE,"Rampelli_Norman_06_NODE_133_length_50704_cov_27.003771","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"266","Acutalibacteraceae",FALSE,"Shkoporov_2018_SRR6128065_NODE_29_length_44441_cov_14.114248","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"267","Acutalibacteraceae",FALSE,"Rampelli_Norman_15_NODE_1734_length_7633_cov_16.072315","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"268","Acutalibacteraceae",FALSE,"Ma_2019_SRR341702_NODE_1752_length_12772_cov_3.891091","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"269","Acutalibacteraceae",FALSE,"Ma_2019_SRR413587_NODE_1477_length_11657_cov_6.931391","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"270","Acutalibacteraceae",FALSE,"Shkoporov_2019_SRR9161502_NODE_3202_length_10444_cov_11.433920","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"271","Acutalibacteraceae",FALSE,"Norman_57_NODE_5_length_35600_cov_93.329132","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"272","Acutalibacteraceae",FALSE,"Ma_2019_SRR341637_NODE_1419_length_10422_cov_4.093084","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"273","Acutalibacteraceae",FALSE,"Shkoporov_2018_SRR6128040_NODE_15_length_33924_cov_33.994183","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"274","Acutalibacteraceae",FALSE,"Rampelli_Norman_10_NODE_1086_length_16098_cov_19.439444","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"275","Acutalibacteraceae",FALSE,"Ma_2019_SRR413771_NODE_1192_length_23401_cov_3.161013","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"276","Acutalibacteraceae",FALSE,"Kang_0019_ST001_A_NODE_982_length_6792_cov_16.880659","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"277","Acutalibacteraceae",FALSE,"Han_2018_ERR1398100_NODE_1498_length_9088_cov_3.759327","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"278","Acutalibacteraceae",FALSE,"Ma_2019_SRR413686_NODE_532_length_39074_cov_14.205874","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"279","Acutalibacteraceae",FALSE,"Ma_2019_SRR341609_NODE_67_length_47725_cov_3.692889","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"280","Acutalibacteraceae",FALSE,"Minot_Diet_SRR5088938_NODE_464_length_5265_cov_35.702495","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"281","Acutalibacteraceae",FALSE,"Ma_2019_SRR341724_NODE_283_length_32356_cov_4.511284","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"282","Acutalibacteraceae",FALSE,"Ma_2019_SRR341663_NODE_1451_length_8931_cov_9.208202","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"283","Acutalibacteraceae",FALSE,"Han_2018_ERR1398228_NODE_3913_length_6671_cov_4.127418","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"284","Acutalibacteraceae",FALSE,"Han_2018_ERR1398227_NODE_2512_length_6217_cov_10.800552","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"285","Acutalibacteraceae",FALSE,"Rampelli_Norman_11_NODE_4281_length_6154_cov_3.252336","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"286","Acutalibacteraceae",FALSE,"Ma_2019_SRR413701_NODE_722_length_24447_cov_7.286774","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"287","Acutalibacteraceae",FALSE,"Rampelli_10017_NODE_5320_length_7025_cov_5.631707","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"288","Acutalibacteraceae",FALSE,"Monaco_MBA1742_NODE_33_length_7172_cov_22.715189","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"289","Acutalibacteraceae",FALSE,"Ma_2019_SRR1778456_NODE_6274_length_5093_cov_3.283644","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"290","Acutalibacteraceae",FALSE,"Han_2018_ERR1398186_NODE_3172_length_5439_cov_3.510587","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"291","Acutalibacteraceae",FALSE,"Moreno-Gallego_2019_ERR2868017_NODE_187_length_5568_cov_8.153274","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"292","Acutalibacteraceae",FALSE,"Ma_2019_SRR413674_NODE_483_length_49893_cov_8.043661","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"293","Acutalibacteraceae",FALSE,"Ma_2019_SRR413640_NODE_433_length_25174_cov_2.836697","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"294","Acutalibacteraceae",FALSE,"Ma_2019_SRR413745_NODE_5028_length_5748_cov_51.415774","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"295","Acutalibacteraceae",FALSE,"Norman_168_NODE_18_length_6577_cov_11.351119","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"296","Acutalibacteraceae",FALSE,"Ma_2019_SRR413754_NODE_1873_length_17915_cov_3.909351","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"297","Acutalibacteraceae",FALSE,"Ma_2019_SRR341686_NODE_2347_length_6532_cov_1.856569","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"298","Acutalibacteraceae",FALSE,"Han_2018_ERR1398104_NODE_466_length_21492_cov_10.473434","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"299","Acutalibacteraceae",FALSE,"Shkoporov_2019_SRR9161502_NODE_8128_length_5188_cov_8.790960","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"300","Acutalibacteraceae",FALSE,"Monaco_MBA1090_NODE_3167_length_1813_cov_7.430034","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"301","Acutalibacteraceae",FALSE,"Ma_2019_SRR413674_NODE_3233_length_5154_cov_7.209453","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"302","Acutalibacteraceae",FALSE,"Moreno-Gallego_2019_ERR2868017_NODE_188_length_5535_cov_9.291606","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"303","Acutalibacteraceae",FALSE,"Ma_2019_SRR413561_NODE_1879_length_9413_cov_2.529387","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"304","Acutalibacteraceae",FALSE,"Han_2018_ERR1398186_NODE_2488_length_6667_cov_4.716576","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"305","Acutalibacteraceae",FALSE,"Ma_2019_SRR413762_NODE_4025_length_9328_cov_6.515152","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"306","Acutalibacteraceae",FALSE,"Han_2018_ERR1398254_NODE_2408_length_15627_cov_11.559209","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"307","Acutalibacteraceae",FALSE,"Ma_2019_SRR413659_NODE_3542_length_5999_cov_3.339334","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
"308","Acutalibacteraceae",FALSE,"Chehoud_control_3_NODE_46_length_6378_cov_6.603511","Bacteria;p__Firmicutes_A;f__Acutalibacteraceae"
